area_name,year,group_name,sub_group_name,auto_theft_coordinated_traced,auto_theft_recovered,auto_theft_stolen
Puducherry,2006,AT6-Total,6. Total (Sum of 1-5 Above),0,122,320
Punjab,2006,AT6-Total,6. Total (Sum of 1-5 Above),506,591,1545
Rajasthan,2006,AT6-Total,6. Total (Sum of 1-5 Above),370,1360,6977
Sikkim,2006,AT6-Total,6. Total (Sum of 1-5 Above),,8,8
Tamil Nadu,2006,AT6-Total,6. Total (Sum of 1-5 Above),2356,2605,3009
Tripura,2006,AT6-Total,6. Total (Sum of 1-5 Above),,7,28
Uttar Pradesh,2006,AT6-Total,6. Total (Sum of 1-5 Above),35,2129,8349
Uttarakhand,2006,AT6-Total,6. Total (Sum of 1-5 Above),0,131,499
West Bengal,2006,AT6-Total,6. Total (Sum of 1-5 Above),36,428,2714
Andaman & Nicobar Islands,2007,AT6-Total,6. Total (Sum of 1-5 Above),,7,8
Andhra Pradesh,2007,AT6-Total,6. Total (Sum of 1-5 Above),92,2847,6309
Arunachal Pradesh,2007,AT6-Total,6. Total (Sum of 1-5 Above),10,63,116
Assam,2007,AT6-Total,6. Total (Sum of 1-5 Above),42,597,1801
Bihar,2007,AT6-Total,6. Total (Sum of 1-5 Above),0,323,2393
Chandigarh,2007,AT6-Total,6. Total (Sum of 1-5 Above),0,222,853
Chhattisgarh,2007,AT6-Total,6. Total (Sum of 1-5 Above),5,716,1933
Dadra & Nagar Haveli,2007,AT6-Total,6. Total (Sum of 1-5 Above),,4,19
Daman & Diu,2007,AT6-Total,6. Total (Sum of 1-5 Above),,7,28
Delhi,2007,AT6-Total,6. Total (Sum of 1-5 Above),87,1782,8874
Goa,2007,AT6-Total,6. Total (Sum of 1-5 Above),5,65,220
Gujarat,2007,AT6-Total,6. Total (Sum of 1-5 Above),599,1891,8019
Haryana,2007,AT6-Total,6. Total (Sum of 1-5 Above),172,2224,6736
Himachal Pradesh,2007,AT6-Total,6. Total (Sum of 1-5 Above),20,104,265
Jammu & Kashmir,2007,AT6-Total,6. Total (Sum of 1-5 Above),2,165,514
Jharkhand,2007,AT6-Total,6. Total (Sum of 1-5 Above),3,269,1738
Karnataka,2007,AT6-Total,6. Total (Sum of 1-5 Above),130,1958,6073
Kerala,2007,AT6-Total,6. Total (Sum of 1-5 Above),20,643,2110
Lakshadweep,2007,AT6-Total,6. Total (Sum of 1-5 Above),,2,2
Madhya Pradesh,2007,AT6-Total,6. Total (Sum of 1-5 Above),458,2297,8822
Maharashtra,2007,AT6-Total,6. Total (Sum of 1-5 Above),1302,3595,13910
Manipur,2007,AT6-Total,6. Total (Sum of 1-5 Above),0,9,157
Meghalaya,2007,AT6-Total,6. Total (Sum of 1-5 Above),0,9,93
Mizoram,2007,AT6-Total,6. Total (Sum of 1-5 Above),0,41,70
Nagaland,2007,AT6-Total,6. Total (Sum of 1-5 Above),18,35,233
Odisha,2007,AT6-Total,6. Total (Sum of 1-5 Above),37,458,1733
Puducherry,2007,AT6-Total,6. Total (Sum of 1-5 Above),,186,498
Punjab,2007,AT6-Total,6. Total (Sum of 1-5 Above),687,723,2062
Rajasthan,2007,AT6-Total,6. Total (Sum of 1-5 Above),143,1593,7933
Sikkim,2007,AT6-Total,6. Total (Sum of 1-5 Above),3,10,11
Tamil Nadu,2007,AT6-Total,6. Total (Sum of 1-5 Above),2083,2504,2888
Tripura,2007,AT6-Total,6. Total (Sum of 1-5 Above),,15,55
Uttar Pradesh,2007,AT6-Total,6. Total (Sum of 1-5 Above),66,2178,9485
Uttarakhand,2007,AT6-Total,6. Total (Sum of 1-5 Above),138,138,545
West Bengal,2007,AT6-Total,6. Total (Sum of 1-5 Above),59,446,2424
Andaman & Nicobar Islands,2008,AT6-Total,6. Total (Sum of 1-5 Above),,7,11
Andhra Pradesh,2008,AT6-Total,6. Total (Sum of 1-5 Above),0,3811,7848
Arunachal Pradesh,2008,AT6-Total,6. Total (Sum of 1-5 Above),7,37,60
Assam,2008,AT6-Total,6. Total (Sum of 1-5 Above),67,298,1878
Bihar,2008,AT6-Total,6. Total (Sum of 1-5 Above),0,391,2675
Chandigarh,2008,AT6-Total,6. Total (Sum of 1-5 Above),0,244,1094
Chhattisgarh,2008,AT6-Total,6. Total (Sum of 1-5 Above),0,605,2118
Dadra & Nagar Haveli,2008,AT6-Total,6. Total (Sum of 1-5 Above),,4,19
Daman & Diu,2008,AT6-Total,6. Total (Sum of 1-5 Above),,14,33
Delhi,2008,AT6-Total,6. Total (Sum of 1-5 Above),173,1340,11027
Goa,2008,AT6-Total,6. Total (Sum of 1-5 Above),5,77,253
Gujarat,2008,AT6-Total,6. Total (Sum of 1-5 Above),733,2228,9943
Haryana,2008,AT6-Total,6. Total (Sum of 1-5 Above),399,2301,7893
Himachal Pradesh,2008,AT6-Total,6. Total (Sum of 1-5 Above),45,105,329
Jammu & Kashmir,2008,AT6-Total,6. Total (Sum of 1-5 Above),4,143,672
Jharkhand,2008,AT6-Total,6. Total (Sum of 1-5 Above),,334,2471
Karnataka,2008,AT6-Total,6. Total (Sum of 1-5 Above),357,2156,9202
Kerala,2008,AT6-Total,6. Total (Sum of 1-5 Above),61,609,2001
Lakshadweep,2008,AT6-Total,6. Total (Sum of 1-5 Above),1,1,1
Madhya Pradesh,2008,AT6-Total,6. Total (Sum of 1-5 Above),,2327,11029
Maharashtra,2008,AT6-Total,6. Total (Sum of 1-5 Above),875,3334,16909
Manipur,2008,AT6-Total,6. Total (Sum of 1-5 Above),12,9,297
Meghalaya,2008,AT6-Total,6. Total (Sum of 1-5 Above),0,27,132
Mizoram,2008,AT6-Total,6. Total (Sum of 1-5 Above),0,34,43
Nagaland,2008,AT6-Total,6. Total (Sum of 1-5 Above),0,17,251
Odisha,2008,AT6-Total,6. Total (Sum of 1-5 Above),0,649,1975
Puducherry,2008,AT6-Total,6. Total (Sum of 1-5 Above),,156,443
Punjab,2008,AT6-Total,6. Total (Sum of 1-5 Above),592,752,2160
Rajasthan,2008,AT6-Total,6. Total (Sum of 1-5 Above),326,1618,9496
Sikkim,2008,AT6-Total,6. Total (Sum of 1-5 Above),1,9,9
Tamil Nadu,2008,AT6-Total,6. Total (Sum of 1-5 Above),2236,2911,3747
Tripura,2008,AT6-Total,6. Total (Sum of 1-5 Above),,25,65
Uttar Pradesh,2008,AT6-Total,6. Total (Sum of 1-5 Above),309,2191,10371
Uttarakhand,2008,AT6-Total,6. Total (Sum of 1-5 Above),,156,645
West Bengal,2008,AT6-Total,6. Total (Sum of 1-5 Above),0,464,2567
Andaman & Nicobar Islands,2009,AT6-Total,6. Total (Sum of 1-5 Above),,9,10
Andhra Pradesh,2009,AT6-Total,6. Total (Sum of 1-5 Above),713,4277,8257
Arunachal Pradesh,2009,AT6-Total,6. Total (Sum of 1-5 Above),9,34,109
Assam,2009,AT6-Total,6. Total (Sum of 1-5 Above),55,327,1709
Bihar,2009,AT6-Total,6. Total (Sum of 1-5 Above),145,414,3674
Chandigarh,2009,AT6-Total,6. Total (Sum of 1-5 Above),0,275,1117
Chhattisgarh,2009,AT6-Total,6. Total (Sum of 1-5 Above),0,689,2188
Dadra & Nagar Haveli,2009,AT6-Total,6. Total (Sum of 1-5 Above),,5,23
Daman & Diu,2009,AT6-Total,6. Total (Sum of 1-5 Above),,5,31
Delhi,2009,AT6-Total,6. Total (Sum of 1-5 Above),738,1886,13251
Goa,2009,AT6-Total,6. Total (Sum of 1-5 Above),8,84,346
Gujarat,2009,AT6-Total,6. Total (Sum of 1-5 Above),1004,2753,11145
Haryana,2009,AT6-Total,6. Total (Sum of 1-5 Above),405,2425,8370
Himachal Pradesh,2009,AT6-Total,6. Total (Sum of 1-5 Above),19,130,331
Jammu & Kashmir,2009,AT6-Total,6. Total (Sum of 1-5 Above),3,237,881
Jharkhand,2009,AT6-Total,6. Total (Sum of 1-5 Above),,557,2496
Karnataka,2009,AT6-Total,6. Total (Sum of 1-5 Above),351,2646,11020
Kerala,2009,AT6-Total,6. Total (Sum of 1-5 Above),30,742,2028
Lakshadweep,2009,AT6-Total,6. Total (Sum of 1-5 Above),0,5,5
Madhya Pradesh,2009,AT6-Total,6. Total (Sum of 1-5 Above),0,2453,10955
Maharashtra,2009,AT6-Total,6. Total (Sum of 1-5 Above),1473,4615,18236
Manipur,2009,AT6-Total,6. Total (Sum of 1-5 Above),7,7,320
Meghalaya,2009,AT6-Total,6. Total (Sum of 1-5 Above),4,27,180
Mizoram,2009,AT6-Total,6. Total (Sum of 1-5 Above),59,59,77
Nagaland,2009,AT6-Total,6. Total (Sum of 1-5 Above),,36,216
Odisha,2009,AT6-Total,6. Total (Sum of 1-5 Above),121,676,2521
Puducherry,2009,AT6-Total,6. Total (Sum of 1-5 Above),78,250,502
Punjab,2009,AT6-Total,6. Total (Sum of 1-5 Above),263,1101,2842
Rajasthan,2009,AT6-Total,6. Total (Sum of 1-5 Above),534,1942,11783
Sikkim,2009,AT6-Total,6. Total (Sum of 1-5 Above),,5,10
Tamil Nadu,2009,AT6-Total,6. Total (Sum of 1-5 Above),2985,3826,5198
Tripura,2009,AT6-Total,6. Total (Sum of 1-5 Above),0,29,71
Uttar Pradesh,2009,AT6-Total,6. Total (Sum of 1-5 Above),289,2189,14378
Uttarakhand,2009,AT6-Total,6. Total (Sum of 1-5 Above),,229,702
West Bengal,2009,AT6-Total,6. Total (Sum of 1-5 Above),356,601,3618
Andaman & Nicobar Islands,2010,AT6-Total,6. Total (Sum of 1-5 Above),,12,22
Andhra Pradesh,2010,AT6-Total,6. Total (Sum of 1-5 Above),892,5453,7422
Arunachal Pradesh,2010,AT6-Total,6. Total (Sum of 1-5 Above),3,46,139
Assam,2010,AT6-Total,6. Total (Sum of 1-5 Above),41,166,600
Bihar,2010,AT6-Total,6. Total (Sum of 1-5 Above),5,400,4271
Chandigarh,2010,AT6-Total,6. Total (Sum of 1-5 Above),0,256,898
Chhattisgarh,2010,AT6-Total,6. Total (Sum of 1-5 Above),0,603,2139
Dadra & Nagar Haveli,2010,AT6-Total,6. Total (Sum of 1-5 Above),,10,34
Daman & Diu,2010,AT6-Total,6. Total (Sum of 1-5 Above),0,11,28
Delhi,2010,AT6-Total,6. Total (Sum of 1-5 Above),85,1924,15031
Goa,2010,AT6-Total,6. Total (Sum of 1-5 Above),10,142,372
Gujarat,2010,AT6-Total,6. Total (Sum of 1-5 Above),815,2443,9829
Haryana,2010,AT6-Total,6. Total (Sum of 1-5 Above),653,3054,11398
Himachal Pradesh,2010,AT6-Total,6. Total (Sum of 1-5 Above),0,126,334
Jammu & Kashmir,2010,AT6-Total,6. Total (Sum of 1-5 Above),14,240,968
Jharkhand,2010,AT6-Total,6. Total (Sum of 1-5 Above),30,440,2684
Karnataka,2010,AT6-Total,6. Total (Sum of 1-5 Above),317,3374,10639
Kerala,2010,AT6-Total,6. Total (Sum of 1-5 Above),4,626,1478
Madhya Pradesh,2010,AT6-Total,6. Total (Sum of 1-5 Above),259,2777,12060
Maharashtra,2010,AT6-Total,6. Total (Sum of 1-5 Above),1266,4641,18605
Manipur,2010,AT6-Total,6. Total (Sum of 1-5 Above),18,18,286
Meghalaya,2010,AT6-Total,6. Total (Sum of 1-5 Above),0,42,152
Mizoram,2010,AT6-Total,6. Total (Sum of 1-5 Above),52,52,69
Nagaland,2010,AT6-Total,6. Total (Sum of 1-5 Above),2,34,277
Odisha,2010,AT6-Total,6. Total (Sum of 1-5 Above),4,809,2627
Puducherry,2010,AT6-Total,6. Total (Sum of 1-5 Above),161,161,384
Punjab,2010,AT6-Total,6. Total (Sum of 1-5 Above),529,1270,2713
Rajasthan,2010,AT6-Total,6. Total (Sum of 1-5 Above),1037,2179,13109
Sikkim,2010,AT6-Total,6. Total (Sum of 1-5 Above),,6,8
Tamil Nadu,2010,AT6-Total,6. Total (Sum of 1-5 Above),2563,3541,5205
Tripura,2010,AT6-Total,6. Total (Sum of 1-5 Above),,26,50
Uttar Pradesh,2010,AT6-Total,6. Total (Sum of 1-5 Above),505,2434,16705
Uttarakhand,2010,AT6-Total,6. Total (Sum of 1-5 Above),,244,853
West Bengal,2010,AT6-Total,6. Total (Sum of 1-5 Above),47,641,4305
