state_ut,district,year,murder,rape,kidnapping_and_abduction,foeticide,abetment_of_suicide,exposure_and_abandonment,procuration_of_minor_girls,buying_of_girls_for_prostitution,selling_of_girls_for_prostitution,prohibition_of_child_marriage_act,other_crimes,total
PUNJAB,MAJITHA,2003,1,2,2,2,0,0,0,0,0,0,0,7
PUNJAB,MANSA,2003,0,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,MOGA,2003,0,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,MUKTSAR,2003,1,3,0,0,0,0,0,0,0,0,0,4
PUNJAB,NAWAN SHAHR,2003,1,0,0,0,0,0,0,0,0,0,0,1
PUNJAB,PATIALA,2003,3,2,2,5,0,0,0,0,0,1,0,13
PUNJAB,ROPAR,2003,0,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,SANGRUR,2003,3,2,0,1,0,0,0,0,0,0,0,6
PUNJAB,TARN TARAN,2003,0,2,1,0,0,0,0,0,0,0,0,3
PUNJAB,TOTAL,2003,25,54,67,11,0,9,0,0,0,2,16,184
RAJASTHAN,AJMER,2003,0,2,0,0,0,4,0,0,0,0,0,6
RAJASTHAN,ALWAR,2003,0,0,0,0,0,14,0,0,0,0,0,14
RAJASTHAN,BANSWARA,2003,3,12,21,0,0,4,0,0,0,1,1,42
RAJASTHAN,BARAN,2003,0,0,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,BARMER,2003,1,5,0,0,0,0,0,0,0,0,0,6
RAJASTHAN,BHARATPUR,2003,2,0,2,2,0,4,0,0,0,0,0,10
RAJASTHAN,BHILWARA,2003,0,0,0,0,0,6,0,0,0,1,0,7
RAJASTHAN,BIKANER,2003,0,0,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,BUNDI,2003,1,0,0,0,0,1,0,0,0,0,0,2
RAJASTHAN,CHITTORGARH,2003,1,1,1,0,0,5,0,0,0,0,0,8
RAJASTHAN,CHURU,2003,0,0,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,DAUSA,2003,0,0,3,2,0,0,0,0,0,0,0,5
RAJASTHAN,DHOLPUR,2003,2,3,7,0,0,2,0,0,0,0,0,14
RAJASTHAN,DUNGARPUR,2003,0,3,0,0,0,4,0,0,0,0,0,7
RAJASTHAN,G.R.P.,2003,0,0,0,0,0,11,0,0,0,0,0,11
RAJASTHAN,GANGANAGAR,2003,0,0,0,1,0,3,0,0,0,0,0,4
RAJASTHAN,HANUMANGARH,2003,4,6,0,5,0,0,0,1,0,0,1,17
RAJASTHAN,JAIPUR,2003,6,9,4,0,0,3,0,0,0,0,0,22
RAJASTHAN,JAISALMER,2003,0,0,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JALORE,2003,0,0,0,0,0,8,0,0,0,0,0,8
RAJASTHAN,JHALAWAR,2003,0,0,1,0,0,6,0,0,0,0,0,7
RAJASTHAN,JHUNJHUNU,2003,0,0,0,0,0,6,0,0,0,0,0,6
RAJASTHAN,JODHPUR,2003,2,8,1,0,0,1,0,0,0,1,0,13
RAJASTHAN,KARAULI,2003,0,0,1,0,0,0,0,0,0,0,0,1
RAJASTHAN,KOTA,2003,4,0,5,2,0,8,0,0,0,0,0,19
RAJASTHAN,NAGAUR,2003,0,0,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,PALI,2003,0,0,0,0,0,2,0,0,0,0,0,2
RAJASTHAN,RAJSAMAND,2003,0,0,0,0,0,2,0,0,0,3,0,5
RAJASTHAN,SAWAI MADHOPUR,2003,0,0,0,0,0,1,0,0,0,0,0,1
RAJASTHAN,SIKAR,2003,0,0,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,SIROHI,2003,0,0,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,TONK,2003,0,0,0,0,0,0,1,0,0,0,0,1
RAJASTHAN,UDAIPUR,2003,0,0,0,0,0,2,0,0,0,0,0,2
RAJASTHAN,TOTAL,2003,26,49,46,12,0,97,1,1,0,6,2,240
SIKKIM,EAST,2003,0,5,0,0,1,0,0,0,0,0,3,9
SIKKIM,NORTH,2003,0,2,0,0,0,0,0,0,0,0,1,3
SIKKIM,SOUTH,2003,1,1,0,0,0,0,0,0,0,0,1,3
SIKKIM,WEST,2003,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,TOTAL,2003,1,8,0,0,1,0,0,0,0,0,5,15
TAMIL NADU,CHENGAI,2003,7,7,2,0,0,0,0,0,0,0,6,22
TAMIL NADU,CHENNAI,2003,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,CHENNAI RLY.,2003,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE RURAL,2003,7,4,3,0,0,0,0,0,0,0,0,14
TAMIL NADU,COIMBATORE URBAN,2003,0,3,4,0,0,0,0,0,0,0,3,10
TAMIL NADU,CUDDALORE,2003,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,DHARMAPURI,2003,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,DINDIGUL,2003,7,3,0,0,0,0,0,0,0,0,1,11
TAMIL NADU,ERODE,2003,1,3,6,0,0,0,0,0,0,0,0,10
TAMIL NADU,KANCHEEPURAM,2003,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KANYAKUMARI,2003,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KARUR,2003,0,0,0,0,0,0,0,0,0,1,0,1
TAMIL NADU,MADURAI RURAL,2003,3,2,1,0,0,0,0,0,0,0,0,6
TAMIL NADU,MADURAI URBAN,2003,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,NAGAPATTINAM,2003,1,0,0,0,0,0,0,0,0,0,0,1
TAMIL NADU,NAMAKKAL,2003,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,NILGIRIS,2003,3,6,2,0,0,0,0,0,0,0,0,11
TAMIL NADU,PERAMBALUR,2003,3,0,0,0,0,0,0,0,0,0,0,3
TAMIL NADU,PUDUKOTTAI,2003,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,RAMNATHAPURAM,2003,1,2,0,0,0,0,0,0,0,0,1,4
TAMIL NADU,SALEM RURAL,2003,4,3,4,0,0,0,0,0,0,0,4,15
TAMIL NADU,SALEM URBAN,2003,3,0,0,0,0,6,0,0,0,0,0,9
TAMIL NADU,SIVAGANGAI,2003,3,0,0,0,0,0,0,0,0,0,0,3
TAMIL NADU,THANJAVUR,2003,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THENI,2003,1,0,0,0,0,0,0,0,0,0,0,1
TAMIL NADU,THIRUNELVELI RURAL,2003,0,1,0,0,0,0,0,0,0,0,0,1
TAMIL NADU,THIRUNELVELI URBAN,2003,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THIRUVALLUR,2003,2,3,1,0,0,0,0,0,0,0,0,6
TAMIL NADU,THIRUVANNAMALAI,2003,4,0,5,0,0,0,0,0,0,0,0,9
TAMIL NADU,THIRUVARUR,2003,1,2,0,0,0,0,0,0,0,0,0,3
TAMIL NADU,THOOTHUGUDI,2003,0,0,0,0,0,0,0,0,0,1,0,1
TAMIL NADU,TRICHY RLY.,2003,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TRICHY RURAL,2003,2,1,0,0,0,0,0,0,0,1,8,12
TAMIL NADU,TRICHY URBAN,2003,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,VELLORE,2003,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,VILLUPURAM,2003,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,VIRUDHUNAGAR,2003,7,7,9,0,0,1,0,0,0,0,0,24
TAMIL NADU,TOTAL,2003,60,47,37,0,0,7,0,0,0,3,23,177
TRIPURA,DHALAI,2003,0,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,NORTH,2003,0,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,SOUTH,2003,0,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,WEST,2003,0,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,TOTAL,2003,0,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,AGRA,2003,5,4,13,0,0,0,0,0,0,0,30,52
UTTAR PRADESH,ALIGARH,2003,49,8,30,0,0,0,0,0,0,0,13,100
UTTAR PRADESH,ALLAHABAD,2003,5,3,26,1,0,0,0,0,0,0,0,35
UTTAR PRADESH,AMBEDKARNAGAR,2003,3,3,0,0,0,0,0,0,0,0,0,6
UTTAR PRADESH,AURAIYA,2003,5,0,9,0,0,0,0,0,0,0,0,14
UTTAR PRADESH,AZAMGARH,2003,6,3,6,0,0,0,0,0,0,0,0,15
UTTAR PRADESH,BADAUN,2003,4,12,25,0,0,0,0,0,0,0,47,88
UTTAR PRADESH,BAGHPAT,2003,11,7,2,0,0,0,4,0,0,0,15,39
UTTAR PRADESH,BAHRAICH,2003,8,2,1,0,0,0,0,0,0,0,0,11
UTTAR PRADESH,BALLIA,2003,4,1,1,0,0,0,0,0,0,0,0,6
UTTAR PRADESH,BALRAMPUR,2003,3,1,1,0,0,0,0,0,0,0,2,7
UTTAR PRADESH,BANDA,2003,6,3,7,0,0,0,0,0,0,0,0,16
UTTAR PRADESH,BARABANKI,2003,2,8,4,0,0,0,0,0,0,0,12,26
UTTAR PRADESH,BAREILLY,2003,9,20,52,0,0,0,0,0,0,0,0,81
UTTAR PRADESH,BASTI,2003,7,2,2,0,0,0,0,0,0,0,0,11
UTTAR PRADESH,BIJNOR,2003,14,15,19,0,0,0,0,0,0,0,0,48
UTTAR PRADESH,BULANDSHAHAR,2003,13,9,8,0,0,0,0,0,0,0,22,52
UTTAR PRADESH,CHANDOLI,2003,3,1,0,0,0,0,0,0,0,0,6,10
UTTAR PRADESH,CHITRAKOOT DHAM,2003,4,4,0,0,0,0,0,0,0,0,4,12
UTTAR PRADESH,DEORIA,2003,16,2,10,0,0,0,0,0,0,0,4,32
UTTAR PRADESH,ETAH,2003,28,9,20,0,0,0,0,0,0,0,0,57
UTTAR PRADESH,ETAWAH,2003,6,1,5,0,0,0,0,0,0,0,0,12
UTTAR PRADESH,FAIZABAD,2003,10,4,11,0,0,0,0,0,0,0,0,25
UTTAR PRADESH,FATEHGARH,2003,0,2,7,0,0,0,0,0,0,0,0,9
UTTAR PRADESH,FATEHPUR,2003,5,0,0,0,0,0,0,0,0,0,0,5
UTTAR PRADESH,FIROZABAD,2003,23,10,30,0,0,0,0,0,0,0,16,79
UTTAR PRADESH,G.R.P.,2003,0,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,GAUTAMBUDH NAGAR,2003,8,6,10,0,0,0,0,0,0,0,0,24
UTTAR PRADESH,GHAZIABAD,2003,5,3,9,1,1,0,21,0,0,3,3,46
UTTAR PRADESH,GHAZIPUR,2003,0,2,2,0,0,0,0,0,0,0,0,4
UTTAR PRADESH,GONDA,2003,1,1,2,0,0,0,0,0,0,0,2,6
UTTAR PRADESH,GORAKHPUR,2003,5,4,2,0,0,0,0,0,0,0,3,14
UTTAR PRADESH,HAMIRPUR,2003,1,0,0,0,0,0,0,0,0,0,0,1
UTTAR PRADESH,HARDOI,2003,2,1,9,0,0,0,0,0,0,0,0,12
UTTAR PRADESH,HATHRAS,2003,8,4,5,0,0,0,0,0,0,0,0,17
UTTAR PRADESH,J.P.NAGAR,2003,11,0,0,0,0,0,0,0,0,0,0,11
UTTAR PRADESH,JALAUN,2003,3,1,4,0,0,0,0,0,0,0,0,8
UTTAR PRADESH,JAUNPUR,2003,5,1,3,0,0,0,0,0,0,0,0,9
UTTAR PRADESH,JHANSI,2003,5,2,2,0,0,0,0,0,0,0,0,9
UTTAR PRADESH,KANNAUJ,2003,6,3,4,0,0,0,0,0,0,0,4,17
UTTAR PRADESH,KANPUR DEHAT,2003,2,0,1,0,1,0,0,0,0,0,3,7
UTTAR PRADESH,KANPUR NAGAR,2003,12,19,6,0,0,0,0,0,0,0,4,41
UTTAR PRADESH,KAUSHAMBI,2003,3,7,5,0,0,0,1,0,0,0,1,17
UTTAR PRADESH,KHIRI,2003,0,3,27,0,0,0,0,0,0,0,1,31
UTTAR PRADESH,KUSHI NAGAR,2003,1,1,10,0,0,0,0,0,0,0,5,17
UTTAR PRADESH,LALITPUR,2003,2,2,3,0,0,0,0,0,0,0,0,7
UTTAR PRADESH,LUCKNOW,2003,12,10,23,0,0,0,0,0,0,0,26,71
UTTAR PRADESH,MAHARAJGANJ,2003,5,1,7,1,0,0,0,0,0,0,0,14
UTTAR PRADESH,MAHOBA,2003,0,0,3,0,0,0,0,0,0,0,0,3
UTTAR PRADESH,MAINPURI,2003,1,1,2,0,0,0,0,0,0,0,0,4
UTTAR PRADESH,MATHURA,2003,7,2,11,0,0,0,0,0,0,0,0,20
UTTAR PRADESH,MAU,2003,4,2,3,0,0,0,0,0,0,0,1,10
UTTAR PRADESH,MEERUT,2003,5,5,10,0,0,0,0,0,0,1,8,29
UTTAR PRADESH,MIRZAPUR,2003,1,4,4,0,0,0,0,0,0,0,0,9
UTTAR PRADESH,MORADABAD,2003,13,27,33,0,0,0,0,0,0,0,12,85
UTTAR PRADESH,MUZAFFARNAGAR,2003,14,0,0,0,0,0,0,0,0,0,0,14
UTTAR PRADESH,PILIBHIT,2003,5,6,8,0,0,0,0,0,0,0,13,32
UTTAR PRADESH,PRATAPGARH,2003,3,8,14,0,0,0,0,0,0,0,4,29
UTTAR PRADESH,RAIBAREILLY,2003,4,3,0,0,0,0,0,0,0,0,0,7
UTTAR PRADESH,RAMPUR,2003,7,1,2,0,0,0,0,0,0,0,0,10
UTTAR PRADESH,SAHARANPUR,2003,7,5,8,0,0,0,2,0,0,0,0,22
UTTAR PRADESH,SANT KABIRNAGAR,2003,2,0,0,0,0,0,0,0,0,0,0,2
UTTAR PRADESH,SHAHJAHANPUR,2003,11,0,1,0,0,0,0,0,0,0,12,24
UTTAR PRADESH,SHRAWASTI,2003,2,1,1,0,0,0,0,0,0,0,6,10
UTTAR PRADESH,SIDHARTHNAGAR,2003,3,1,2,0,0,0,0,0,0,0,5,11
UTTAR PRADESH,SITAPUR,2003,11,5,8,0,0,0,0,0,0,0,0,24
UTTAR PRADESH,SONBHADRA,2003,2,5,4,0,0,0,0,0,0,0,0,11
UTTAR PRADESH,ST.RAVIDASNAGAR,2003,1,1,2,0,0,0,0,0,0,0,4,8
UTTAR PRADESH,SULTANPUR,2003,0,5,8,0,0,0,0,0,0,0,27,40
UTTAR PRADESH,UNNAO,2003,9,11,10,0,0,0,0,0,0,0,17,47
UTTAR PRADESH,VARANASI,2003,0,3,4,0,0,0,0,0,0,0,13,20
UTTAR PRADESH,TOTAL,2003,458,301,561,3,2,0,28,0,0,4,345,1702
UTTARAKHAND,ALMORA,2003,0,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,BAGESHWAR,2003,0,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,CHAMOLI,2003,0,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,CHAMPAWAT,2003,0,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,DEHRADUN,2003,0,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,HARIDWAR,2003,3,11,2,0,0,0,7,0,0,0,0,23
UTTARAKHAND,NAINITAL,2003,0,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,PAURI GARHWAL,2003,0,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,PITHORAGARH,2003,0,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,RUDRA PRAYAG,2003,0,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,TEHRI GARHWAL,2003,0,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,UDHAMSINGH NAGAR,2003,0,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,UTTARKASHI,2003,0,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,TOTAL,2003,3,11,2,0,0,0,7,0,0,0,0,23
WEST BENGAL,24 PARGANAS NORTH,2003,0,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,24 PARGANAS SOUTH,2003,0,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,ASANSOL,2003,0,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,BANKURA,2003,0,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,BIRBHUM,2003,0,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,BURDWAN,2003,0,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,COOCHBEHAR,2003,0,0,0,0,0,0,0,0,1,0,0,1
WEST BENGAL,DAKSHIN DINAJPUR,2003,0,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,DARJEELING,2003,0,0,0,0,0,0,0,0,1,0,0,1
WEST BENGAL,HOOGHLY,2003,0,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,HOWRAH,2003,0,0,0,0,0,0,0,0,1,0,0,1
WEST BENGAL,HOWRAH CITY,2003,0,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,HOWRAH G.R.P.,2003,0,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,JALPAIGURI,2003,0,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,KHARAGPUR G.R.P.,2003,0,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,KOLKATA,2003,2,16,32,0,0,0,12,18,2,0,39,121
WEST BENGAL,MALDA,2003,0,0,0,0,0,0,0,0,0,1,21,22
WEST BENGAL,MURSHIDABAD,2003,0,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,NADIA,2003,0,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,PASCHIM MIDNAPUR,2003,0,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,PURAB MIDNAPUR,2003,0,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,PURULIA,2003,0,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,SEALDAH G.R.P.,2003,0,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,SILIGURI G.R.P.,2003,0,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,UTTAR DINAJPUR,2003,0,0,0,0,0,0,0,0,1,0,1,2
WEST BENGAL,TOTAL,2003,2,16,32,0,0,0,12,18,6,1,61,148
A & N ISLANDS,ANDAMAN,2003,1,2,1,0,0,0,0,0,0,0,2,6
A & N ISLANDS,NICOBAR,2003,0,0,0,0,0,0,0,0,0,0,0,0
A & N ISLANDS,TOTAL,2003,1,2,1,0,0,0,0,0,0,0,2,6
CHANDIGARH,CHANDIGARH,2003,3,9,14,0,0,11,0,0,0,0,3,40
CHANDIGARH,TOTAL,2003,3,9,14,0,0,11,0,0,0,0,3,40
D & N HAVELI,D and N HAVELI,2003,0,0,1,0,0,0,0,0,0,0,0,1
D & N HAVELI,TOTAL,2003,0,0,1,0,0,0,0,0,0,0,0,1
DAMAN & DIU,DAMAN,2003,0,3,1,0,0,0,0,0,0,0,1,5
DAMAN & DIU,DIU,2003,0,1,0,0,0,0,0,0,0,0,0,1
DAMAN & DIU,TOTAL,2003,0,4,1,0,0,0,0,0,0,0,1,6
DELHI,CENTRAL,2003,1,4,24,0,0,4,0,0,0,0,1,34
DELHI,DELHI UT TOTAL,2003,32,140,255,2,0,39,0,0,0,1,47,516
DELHI,EAST,2003,5,14,27,0,0,3,0,0,0,0,14,63
DELHI,GRP(RLY),2003,0,0,0,0,0,3,0,0,0,0,0,3
DELHI,IGI AIRPORT,2003,0,0,0,0,0,1,0,0,0,0,0,1
DELHI,NEW DELHI,2003,0,3,10,0,0,1,0,0,0,0,10,24
DELHI,NORTH,2003,1,14,14,0,0,2,0,0,0,0,0,31
DELHI,NORTH-EAST,2003,4,4,28,0,0,6,0,0,0,0,10,52
DELHI,NORTH-WEST,2003,5,31,52,1,0,4,0,0,0,1,0,94
DELHI,SOUTH,2003,5,33,37,0,0,3,0,0,0,0,2,80
DELHI,SOUTH-WEST,2003,5,14,32,1,0,7,0,0,0,0,5,64
DELHI,STF,2003,0,0,0,0,0,0,0,0,0,0,0,0
DELHI,WEST,2003,6,23,31,0,0,5,0,0,0,0,5,70
LAKSHADWEEP,LAKSHADWEEP,2003,0,0,0,0,0,0,0,0,0,0,1,1
LAKSHADWEEP,TOTAL,2003,0,0,0,0,0,0,0,0,0,0,1,1
PUDUCHERRY,PONDICHERRY,2003,1,1,1,0,0,0,0,0,0,0,2,5
PUDUCHERRY,TOTAL,2003,1,1,1,0,0,0,0,0,0,0,2,5
ANDHRA PRADESH,ADILABAD,2004,0,4,0,0,0,0,0,0,0,0,0,4
ANDHRA PRADESH,ANANTAPUR,2004,3,14,27,0,0,0,0,0,0,0,0,44
ANDHRA PRADESH,CHITTOOR,2004,4,4,9,0,0,0,0,0,0,0,0,17
ANDHRA PRADESH,CUDDAPAH,2004,4,8,26,0,1,0,0,0,0,0,0,39
ANDHRA PRADESH,CYBERABAD,2004,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,EAST GODAVARI,2004,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,GUNTAKAL RLY.,2004,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,GUNTUR,2004,1,27,34,0,0,0,0,0,0,0,0,62
ANDHRA PRADESH,HYDERABAD CITY,2004,11,27,45,0,0,26,4,0,0,0,0,113
ANDHRA PRADESH,KARIMNAGAR,2004,5,46,31,0,0,0,29,0,0,2,375,488
ANDHRA PRADESH,KHAMMAM,2004,4,25,30,0,0,0,0,0,0,0,0,59
ANDHRA PRADESH,KRISHNA,2004,4,14,3,0,0,0,0,0,0,0,9,30
ANDHRA PRADESH,KURNOOL,2004,0,22,23,0,0,0,0,0,0,0,0,45
ANDHRA PRADESH,MAHABOOBNAGAR,2004,0,19,15,0,0,0,0,0,0,0,0,34
ANDHRA PRADESH,MEDAK,2004,10,37,8,0,0,0,14,0,0,0,0,69
ANDHRA PRADESH,NALGONDA,2004,3,25,14,0,0,0,0,0,0,0,0,42
ANDHRA PRADESH,NELLORE,2004,2,7,3,0,0,0,10,0,0,0,9,31
ANDHRA PRADESH,NIZAMABAD,2004,3,4,7,0,0,0,0,0,0,0,1,15
ANDHRA PRADESH,PRAKASHAM,2004,4,1,1,0,0,0,0,0,0,0,0,6
ANDHRA PRADESH,RANGA REDDY,2004,0,4,1,0,0,0,2,0,0,1,0,8
ANDHRA PRADESH,SECUNDERABAD RLY.,2004,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,SRIKAKULAM,2004,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,VIJAYAWADA,2004,1,5,15,0,0,0,0,0,0,0,11,32
ANDHRA PRADESH,VIJAYAWADA RLY.,2004,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,VISAKHA RURAL,2004,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,VISAKHAPATNAM,2004,1,8,14,0,0,0,0,0,0,1,0,24
ANDHRA PRADESH,VIZIANAGARAM,2004,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,2004,11,39,73,0,0,0,0,0,0,0,1,124
ANDHRA PRADESH,WEST GODAVARI,2004,0,23,17,0,1,0,1,0,0,0,0,42
ANDHRA PRADESH,TOTAL,2004,71,363,396,0,2,26,60,0,0,4,406,1328
ARUNACHAL PRADESH,CHANGLANG,2004,0,2,1,0,0,0,0,0,0,0,0,3
ARUNACHAL PRADESH,DIBANG VALLEY,2004,0,1,0,0,0,0,0,0,0,0,2,3
ARUNACHAL PRADESH,K/KUMEY,2004,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,KAMENG EAST,2004,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,KAMENG WEST,2004,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,LOHIT,2004,0,0,4,0,0,0,0,0,0,0,0,4
ARUNACHAL PRADESH,PAPUM PARE,2004,0,0,0,0,0,0,0,0,0,0,1,1
ARUNACHAL PRADESH,SIANG EAST,2004,0,3,0,0,0,0,0,0,0,0,0,3
ARUNACHAL PRADESH,SIANG UPPER,2004,0,1,0,0,0,0,0,0,0,0,0,1
ARUNACHAL PRADESH,SIANG WEST,2004,0,4,3,0,0,0,0,0,0,0,0,7
ARUNACHAL PRADESH,SUBANSIRI LOWER,2004,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,SUBANSIRI UPPER,2004,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,TAWANG,2004,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,TIRAP,2004,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,UPPER DIBANG VALLEY,2004,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,TOTAL,2004,0,11,8,0,0,0,0,0,0,0,3,22
ASSAM,BARPETA,2004,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,BONGAIGAON,2004,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,C.I.D.,2004,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,CACHAR,2004,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,DARRANG,2004,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,DHEMAJI,2004,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,DHUBRI,2004,0,4,0,0,0,0,1,0,0,1,0,6
ASSAM,DIBRUGARH,2004,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,G.R.P.,2004,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,GOALPARA,2004,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,GOLAGHAT,2004,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,GUWAHATI CITY,2004,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,HAILAKANDI,2004,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,JORHAT,2004,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,KAMRUP,2004,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,KARBI ANGLONG,2004,0,2,3,0,0,0,7,0,1,0,0,13
ASSAM,KARIMGANJ,2004,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,KOKRAJHAR,2004,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,LAKHIMPUR,2004,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,MORIGAON,2004,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,N.C.HILLS,2004,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,NAGAON,2004,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,NALBARI,2004,1,1,0,0,0,0,0,0,0,0,0,2
ASSAM,R.P.O.,2004,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,SIBSAGAR,2004,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,SONITPUR,2004,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,TINSUKIA,2004,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,TOTAL,2004,1,7,3,0,0,0,8,0,1,1,0,21
BIHAR,ARARIA,2004,2,0,0,0,0,0,0,0,0,0,3,5
BIHAR,ARWAL,2004,0,0,0,0,0,0,0,0,0,0,0,0
BIHAR,AURANGABAD,2004,0,0,0,0,0,0,0,0,0,0,0,0
BIHAR,BAGAHA,2004,0,0,0,0,0,0,0,0,0,0,0,0
BIHAR,BANKA,2004,0,0,0,0,0,0,0,0,0,0,0,0
